,co2
37683,114
37684,177
37685,119
37686,124
37687,119
37688,98
37689,90
37690,130
37691,134
37692,128
37693,126
37694,139
37695,114
37696,116
37697,120
37698,345
37699,389
37700,367
37701,388
37702,355
37703,388
37704,321
37705,295
37706,295
37707,321
37708,299
37709,299
37710,349
37711,118
37712,124
37713,122
37714,139
37715,119
37716,99
37717,108
37718,118
37719,126
37720,122
37721,139
37722,99
37723,108
37724,123
37725,127
37726,124
37727,132
37728,109
37729,109
37730,152
37731,149
37732,115
37733,129
37734,123
37735,198
37736,193
37737,132
37738,114
37739,156
37740,154
37741,119
37742,134
37743,169
37744,171
37745,123
37746,127
37747,134
37748,127
37749,164
37750,112
37751,109
37752,153
37753,149
37754,115
37755,129
37756,135
37757,123
37758,130
37759,168
37760,176
37761,168
37762,212
37763,199
37764,195
37765,156
37766,153
37767,170
37768,169
37769,161
37770,154
37771,139
37772,141
37773,129
37774,124
37775,129
37776,126
37777,116
37778,120
37779,139
37780,144
37781,163
37782,162
37783,135
37784,154
37785,154
37786,197
37787,151
37788,134
37789,134
37790,127
37791,119
37792,127
37793,120
37794,112
37795,115
37796,134
37797,140
37798,159
37799,159
37800,129
37801,149
37802,152
37803,190
37804,143
37805,143
37806,126
37807,127
37808,132
37809,142
37810,154
37811,149
37812,164
37813,199
37814,138
37815,154
37816,199
37817,134
37818,134
37819,123
37820,120
37821,115
37822,134
37823,144
37824,140
37825,159
37826,159
37827,129
37828,149
37829,190
37830,246
37831,190
37832,136
37833,136
37834,127
37835,135
37836,134
37837,127
37838,120
37839,117
37840,118
37841,134
37842,144
37843,144
37844,159
37845,159
37846,152
37847,129
37848,149
37849,190
37850,159
37851,165
37852,206
37853,176
37854,132
37855,135
37856,190
37857,169
37858,139
37859,136
37860,156
37861,226
37862,129
37863,132
37864,190
37865,169
37866,139
37867,133
37868,156
37869,225
37870,187
37871,169
37872,135
37873,152
37874,156
37875,190
37876,225
37877,137
37878,149
37879,156
37880,174
37881,179
37882,162
37883,184
37884,163
37885,188
37886,199
37887,188
37888,199
37889,218
37890,189
37891,195
37892,195
37893,249
37894,249
37895,242
37896,332
37897,310
37898,346
37899,326
37900,323
37901,332
37902,337
37903,315
37904,349
37905,332
37906,149
37907,139
37908,154
37909,164
37910,169
37911,209
37912,197
37913,209
37914,197
37915,184
37916,179
37917,152
37918,144
37919,156
37920,168
37921,172
37922,212
37923,199
37924,212
37925,199
37926,189
37927,184
37928,396
37929,396
37930,384
37931,384
37932,254
37933,246
37934,388
37935,388
37936,393
37937,117
37938,119
37939,99
37940,132
37941,134
37942,118
37943,119
37944,134
37945,137
37946,119
37947,122
37948,121
37949,124
37950,116
37951,119
37952,118
37953,122
37954,119
37955,122
37956,121
37957,124
37958,119
37959,122
37960,121
37961,124
37962,119
37963,122
37964,121
37965,124
37966,126
37967,129
37968,149
37969,154
37970,127
37971,145
37972,118
37973,140
37974,152
37975,162
37976,132
37977,145
37978,124
37979,140
37980,158
37981,163
37982,152
37983,154
37984,139
37985,149
37986,134
37987,145
37988,194
37989,194
37990,189
37991,189
37992,200
37993,200
37994,198
37995,198
37996,224
37997,120
37998,142
37999,146
38000,147
38001,159
38002,135
38003,149
38004,125
38005,140
38006,128
38007,142
38008,159
38009,169
38010,154
38011,159
38012,149
38013,164
38014,160
38015,168
38016,151
38017,160
38018,153
38019,163
38020,176
38021,185
38022,168
38023,174
38024,170
38025,178
38026,162
38027,170
38028,152
38029,164
38030,155
38031,165
38032,182
38033,190
38034,173
38035,175
38036,174
38037,176
38038,205
38039,205
38040,196
38041,196
38042,199
38043,203
38044,269
38045,297
38046,263
38047,290
38048,117
38049,118
38050,118
38051,118
38052,109
38053,109
38054,109
38055,109
38056,118
38057,120
38058,141
38059,147
38060,147
38061,149
38062,169
38063,186
38064,119
38065,119
38066,123
38067,125
38068,125
38069,127
38070,129
38071,130
38072,131
38073,133
38074,129
38075,130
38076,131
38077,133
38078,127
38079,128
38080,129
38081,130
38082,129
38083,130
38084,132
38085,133
38086,136
38087,137
38088,138
38089,139
38090,133
38091,134
38092,136
38093,137
38094,149
38095,157
38096,155
38097,163
38098,155
38099,163
38100,153
38101,161
38102,156
38103,163
38104,163
38105,170
38106,160
38107,167
38108,126
38109,132
38110,132
38111,138
38112,132
38113,138
38114,130
38115,136
38116,135
38117,138
38118,142
38119,145
38120,139
38121,142
38122,152
38123,159
38124,158
38125,165
38126,158
38127,165
38128,156
38129,163
38130,159
38131,165
38132,166
38133,172
38134,163
38135,169
38136,139
38137,149
38138,139
38139,145
38140,155
38141,145
38142,145
38143,155
38144,145
38145,143
38146,153
38147,143
38148,145
38149,155
38150,145
38151,152
38152,162
38153,152
38154,149
38155,159
38156,149
38157,173
38158,177
38159,178
38160,182
38161,178
38162,182
38163,176
38164,180
38165,177
38166,183
38167,184
38168,190
38169,181
38170,187
38171,142
38172,148
38173,148
38174,146
38175,148
38176,155
38177,152
38178,177
38179,188
38180,183
38181,194
38182,183
38183,194
38184,180
38185,192
38186,179
38187,190
38188,186
38189,197
38190,183
38191,194
38192,243
38193,243
38194,242
38195,250
38196,249
38197,163
38198,163
38199,160
38200,149
38201,232
38202,173
38203,175
38204,209
38205,263
38206,149
38207,149
38208,149
38209,148
38210,145
38211,145
38212,145
38213,144
38214,185
38215,185
38216,185
38217,183
38218,181
38219,181
38220,181
38221,179
38222,249
38223,246
38224,239
38225,149
38226,149
38227,148
38228,183
38229,183
38230,181
38231,178
38232,180
38233,181
38234,232
38235,235
38236,266
38237,266
38238,303
38239,136
38240,119
38241,155
38242,139
38243,150
38244,153
38245,164
38246,158
38247,167
38248,147
38249,149
38250,159
38251,162
38252,325
38253,199
38254,195
38255,198
38256,195
38257,198
38258,198
38259,292
38260,325
38261,204
38262,195
38263,198
38264,195
38265,236
38266,198
38267,198
38268,292
38269,159
38270,159
38271,159
38272,159
38273,210
38274,219
38275,210
38276,130
38277,130
38278,130
38279,130
38280,130
38281,130
38282,143
38283,158
38284,329
38285,304
38286,174
38287,203
38288,170
38289,164
38290,170
38291,208
38292,159
38293,184
38294,159
38295,159
38296,184
38297,153
38298,174
38299,155
38300,174
38301,175
38302,147
38303,174
38304,153
38305,117
38306,174
38307,155
38308,167
38309,141
38310,167
38311,147
38312,138
38313,99
38314,108
38315,95
38316,139
38317,159
38318,111
38319,125
38320,147
38321,186
38322,172
38323,172
38324,172
38325,159
38326,159
38327,186
38328,159
38329,186
38330,172
38331,186
38332,159
38333,159
38334,186
38335,119
38336,119
38337,119
38338,119
38339,119
38340,119
38341,119
38342,119
38343,185
38344,191
38345,185
38346,191
38347,303
38348,146
38349,132
38350,120
38351,122
38352,135
38353,207
38354,99
38355,97
38356,118
38357,115
38358,99
38359,175
38360,161
38361,172
38362,199
38363,175
38364,161
38365,172
38366,199
38367,218
38368,327
38369,218
38370,218
38371,328
38372,172
38373,202
38374,187
38375,213
38376,276
38377,280
38378,283
38379,230
38380,285
38381,267
38382,288
38383,213
38384,217
38385,227
38386,230
38387,263
38388,273
38389,266
38390,270
38391,275
38392,273
38393,125
38394,125
38395,139
38396,139
38397,139
38398,135
38399,139
38400,135
38401,164
38402,164
38403,103
38404,103
38405,106
38406,99
38407,99
38408,104
38409,139
38410,137
38411,139
38412,145
38413,99
38414,87
38415,98
38416,99
38417,101
38418,136
38419,153
38420,136
38421,134
38422,129
38423,127
38424,125
38425,119
38426,149
38427,137
38428,145
38429,98
38430,109
38431,119
38432,122
38433,130
38434,110
38435,148
38436,143
38437,159
38438,146
38439,140
38440,125
38441,130
38442,132
38443,139
38444,137
38445,140
38446,159
38447,159
38448,117
38449,129
38450,129
38451,163
38452,153
38453,189
38454,117
38455,129
38456,133
38457,163
38458,189
38459,190
38460,175
38461,180
38462,183
38463,172
38464,183
38465,172
38466,183
38467,179
38468,99
38469,98
38470,95
38471,109
38472,155
38473,139
38474,149
38475,138
38476,153
38477,136
38478,134
38479,114
38480,122
38481,134
38482,149
38483,178
38484,149
38485,144
38486,114
38487,133
38488,158
38489,154
38490,129
38491,107
38492,99
38493,155
38494,129
38495,132
38496,135
38497,136
38498,139
38499,137
38500,140
38501,162
38502,159
38503,119
38504,112
38505,315
38506,321
38507,293
38508,293
38509,321
38510,325
38511,331
38512,342
38513,307
38514,275
38515,411
38516,411
38517,299
38518,270
38519,380
38520,360
38521,92
38522,90
38523,113
38524,110
38525,104
38526,146
38527,132
38528,120
38529,115
38530,135
38531,166
38532,171
38533,138
38534,150
38535,133
38536,152
38537,150
38538,157
38539,113
38540,112
38541,113
38542,99
38543,95
38544,120
38545,104
38546,98
38547,123
38548,108
38549,90
38550,133
38551,129
38552,132
38553,124
38554,107
38555,107
38556,107
38557,152
38558,183
38559,183
38560,119
38561,114
38562,139
38563,109
38564,149
38565,104
38566,149
38567,149
38568,119
38569,149
38570,134
38571,149
38572,149
38573,154
38574,154
38575,119
38576,149
38577,134
38578,149
38579,124
38580,124
38581,130
38582,149
38583,104
38584,132
38585,139
38586,107
38587,95
38588,124
38589,124
38590,130
38591,149
38592,104
38593,132
38594,139
38595,107
38596,95
38597,136
38598,139
38599,136
38600,149
38601,139
38602,149
38603,136
38604,109
38605,109
38606,109
38607,109
38608,137
38609,137
38610,137
38611,137
38612,124
38613,134
38614,124
38615,134
38616,124
38617,134
38618,124
38619,134
38620,144
38621,139
38622,136
38623,139
38624,136
38625,132
38626,136
38627,139
38628,135
38629,139
38630,109
38631,109
38632,109
38633,109
38634,139
38635,139
38636,149
38637,156
38638,149
38639,156
38640,129
38641,139
38642,129
38643,139
38644,129
38645,139
38646,129
38647,139
38648,154
38649,157
38650,167
38651,139
38652,189
38653,143
38654,159
38655,143
38656,159
38657,179
38658,189
38659,167
38660,139
38661,189
38662,179
38663,191
38664,189
38665,149
38666,149
38667,159
38668,149
38669,159
38670,179
38671,189
38672,154
38673,154
38674,129
38675,154
38676,139
38677,154
38678,154
38679,159
38680,129
38681,154
38682,139
38683,154
38684,115
38685,109
38686,154
38687,159
38688,179
38689,159
38690,179
38691,234
38692,244
38693,156
38694,159
38695,179
38696,159
38697,179
38698,234
38699,244
38700,149
38701,149
38702,156
38703,156
38704,114
38705,114
38706,184
38707,184
38708,179
38709,179
38710,179
38711,179
38712,129
38713,149
38714,129
38715,149
38716,129
38717,149
38718,129
38719,149
38720,159
38721,173
38722,159
38723,173
38724,149
38725,149
38726,159
38727,159
38728,114
38729,114
38730,184
38731,169
38732,184
38733,169
38734,184
38735,184
38736,179
38737,179
38738,179
38739,179
38740,139
38741,149
38742,139
38743,149
38744,139
38745,149
38746,139
38747,149
38748,159
38749,173
38750,159
38751,173
38752,159
38753,139
38754,189
38755,194
38756,143
38757,159
38758,143
38759,159
38760,174
38761,189
38762,159
38763,139
38764,189
38765,179
38766,191
38767,189
38768,194
38769,149
38770,149
38771,159
38772,149
38773,159
38774,174
38775,189
38776,168
38777,176
38778,172
38779,180
38780,147
38781,170
38782,149
38783,149
38784,154
38785,202
38786,207
38787,159
38788,168
38789,162
38790,170
38791,162
38792,170
38793,138
38794,159
38795,141
38796,162
38797,141
38798,162
38799,147
38800,195
38801,199
38802,159
38803,168
38804,162
38805,170
38806,138
38807,159
38808,141
38809,162
38810,147
38811,195
38812,199
38813,171
38814,181
38815,175
38816,185
38817,153
38818,173
38819,154
38820,174
38821,157
38822,209
38823,213
38824,163
38825,170
38826,166
38827,173
38828,143
38829,164
38830,146
38831,167
38832,146
38833,167
38834,150
38835,199
38836,201
38837,163
38838,170
38839,166
38840,173
38841,143
38842,164
38843,146
38844,167
38845,150
38846,199
38847,201
38848,132
38849,135
38850,155
38851,135
38852,132
38853,155
38854,169
38855,165
38856,152
38857,129
38858,143
38859,148
38860,145
38861,150
38862,137
38863,110
38864,115
38865,190
38866,193
38867,171
38868,195
38869,190
38870,193
38871,171
38872,195
38873,117
38874,117
38875,105
38876,101
38877,96
38878,99
38879,125
38880,125
38881,128
38882,125
38883,128
38884,130
38885,120
38886,123
38887,104
38888,125
38889,126
38890,128
38891,129
38892,120
38893,123
38894,104
38895,125
38896,126
38897,128
38898,129
38899,99
38900,108
38901,129
38902,119
38903,125
38904,135
38905,129
38906,110
38907,111
38908,98
38909,99
38910,84
38911,114
38912,140
38913,122
38914,126
38915,110
38916,96
38917,147
38918,152
38919,162
38920,124
38921,154
38922,109
38923,139
38924,143
38925,145
38926,159
38927,97
38928,100
38929,100
38930,149
38931,155
38932,140
38933,159
38934,134
38935,119
38936,113
38937,197
38938,231
38939,119
38940,114
38941,140
38942,130
38943,117
38944,154
38945,158
38946,149
38947,139
38948,135
38949,147
38950,153
38951,149
38952,187
38953,154
38954,189
38955,176
38956,194
38957,197
38958,157
38959,145
38960,137
38961,148
38962,265
38963,224
38964,282
38965,307
38966,238
38967,264
38968,275
38969,246
38970,248
38971,246
38972,248
38973,255
38974,235
38975,199
38976,149
38977,179
38978,264
38979,292
38980,189
38981,184
38982,264
38983,289
38984,264
38985,264
38986,292
38987,292
38988,174
38989,149
38990,146
38991,146
38992,139
38993,158
38994,113
38995,158
38996,146
38997,118
38998,103
38999,149
39000,150
39001,119
39002,119
39003,139
39004,113
39005,158
39006,148
39007,122
39008,119
39009,151
39010,154
39011,124
39012,154
39013,124
39014,109
39015,97
39016,145
39017,100
39018,124
39019,100
39020,140
39021,124
39022,140
39023,140
39024,139
39025,143
39026,128
39027,158
39028,128
39029,158
39030,128
39031,158
39032,128
39033,99
39034,99
39035,109
39036,125
39037,100
39038,99
39039,99
39040,99
39041,99
39042,125
39043,100
39044,109
39045,139
39046,158
39047,146
39048,118
39049,103
39050,149
39051,119
39052,119
39053,139
39054,113
39055,85
39056,114
39057,94
39058,114
39059,99
39060,150
39061,128
39062,105
39063,128
39064,105
39065,124
39066,119
39067,124
39068,85
39069,114
39070,94
39071,114
39072,99
39073,119
39074,150
39075,128
39076,105
39077,128
39078,105
39079,124
39080,124
39081,199
39082,179
39083,169
39084,192
39085,171
39086,194
39087,194
39088,177
39089,194
39090,177
39091,194
39092,177
39093,194
39094,177
39095,149
39096,155
39097,129
39098,149
39099,155
39100,129
39101,149
39102,155
39103,129
39104,149
39105,149
39106,135
39107,149
39108,135
39109,143
39110,143
39111,181
39112,195
39113,179
39114,149
39115,188
39116,183
39117,156
39118,188
39119,183
39120,156
39121,130
39122,119
39123,130
39124,119
39125,130
39126,119
39127,154
39128,139
39129,117
39130,139
39131,117
39132,154
39133,154
39134,230
39135,224
39136,244
39137,328
39138,165
39139,185
39140,158
39141,185
39142,255
39143,253
39144,326
39145,326
39146,348
39147,348
39148,199
39149,169
39150,149
39151,129
39152,174
39153,133
39154,230
39155,224
39156,243
39157,243
39158,327
39159,327
39160,348
39161,348
39162,94
39163,207
39164,141
39165,145
39166,270
39167,134
39168,213
39169,194
39170,379
39171,219
39172,218
39173,145
39174,149
39175,196
39176,199
39177,224
39178,205
39179,199
39180,199
39181,222
39182,209
39183,337
39184,337
39185,330
39186,337
39187,360
39188,331
39189,340
39190,345
39191,345
39192,139
39193,119
39194,139
39195,136
39196,144
39197,136
39198,144
39199,199
39200,115
39201,115
39202,132
39203,145
39204,110
39205,149
39206,176
39207,159
39208,175
39209,144
39210,149
39211,224
39212,117
39213,115
39214,147
39215,176
39216,157
39217,175
39218,139
39219,144
39220,224
39221,138
39222,168
39223,159
39224,155
39225,159
39226,176
39227,161
39228,178
39229,186
39230,188
39231,133
39232,140
39233,140
39234,141
39235,141
39236,167
39237,177
39238,181
39239,188
39240,279
39241,279
39242,118
39243,142
39244,122
39245,147
39246,125
39247,154
39248,139
39249,159
39250,143
39251,164
39252,143
39253,168
39254,128
39255,142
39256,136
39257,144
39258,138
39259,154
39260,145
39261,159
39262,151
39263,168
39264,153
39265,171
39266,115
39267,116
39268,118
39269,119
39270,121
39271,122
39272,138
39273,138
39274,141
39275,141
39276,144
39277,145
39278,115
39279,116
39280,118
39281,119
39282,121
39283,122
39284,138
39285,141
39286,141
39287,144
39288,145
39289,162
39290,169
39291,133
39292,139
39293,139
39294,143
39295,163
39296,164
39297,280
39298,155
39299,160
39300,157
39301,160
39302,166
39303,163
39304,176
39305,127
39306,134
39307,133
39308,140
39309,141
39310,144
39311,124
39312,134
39313,128
39314,136
39315,135
39316,138
39317,134
39318,132
39319,136
39320,138
39321,141
39322,155
39323,159
39324,162
39325,159
39326,162
39327,165
39328,170
39329,285
39330,148
39331,157
39332,150
39333,159
39334,152
39335,161
39336,155
39337,162
39338,160
39339,169
39340,125
39341,129
39342,127
39343,131
39344,130
39345,133
39346,131
39347,135
39348,139
39349,140
39350,117
39351,125
39352,123
39353,131
39354,133
39355,136
39356,125
39357,131
39358,131
39359,136
39360,140
39361,150
39362,156
39363,161
39364,154
39365,157
39366,159
39367,164
39368,280
39369,227
39370,232
39371,244
39372,334
39373,135
39374,138
39375,160
39376,160
39377,161
39378,164
39379,209
39380,209
39381,231
39382,231
39383,157
39384,164
39385,173
39386,135
39387,138
39388,142
39389,142
39390,138
39391,141
39392,135
39393,142
